Device_ID,IMEI,WiFi MAC ID,Charger Cable Connected,Charging,Button Test,Battery Percentage,NOR Flash Test,EEPROM Test,EEPROM ERASE Test,GPS Test,RTC Test,Scanner 1 Test,Scanner 2 Test,WiFi Test,Validity,Board Test Result,TimeStamp,Server,Product code,Start_up packet,Health packet,comm_mode,comm_mode,wifi_fw_ver,firmware_version,hardware_version,communication_mode,BLE Scanner,Lora Scanner,Application Test Result
GSWCL00123,8.67689E+14,08:3A:8D:2A:F9:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:22:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00124,8.67689E+14,08:3A:8D:2A:FA:14,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:19:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00125,8.67689E+14,08:3A:8D:2A:FA:A8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 17:56:27,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00126,8.67689E+14,08:3A:8D:2A:F5:F4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:13:58,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00127,8.67689E+14,08:3A:8D:2A:F9:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:14:58,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00128,8.67689E+14,D4:D4:DA:20:3D:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:19:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00129,8.67689E+14,08:3A:8D:2A:F9:20,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:14:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00130,8.67689E+14,08:3A:8D:2A:F8:A8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:16:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00131,8.67689E+14,08:3A:8D:2A:F6:14,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:22:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00132,8.67689E+14,D4:D4:DA:20:3E:54,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:03:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00133,8.67689E+14,D4:D4:DA:20:3D:98,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:41:56,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00134,8.67689E+14,08:3A:8D:2A:F9:60,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 17:59:38,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00135,8.67689E+14,D4:D4:DA:20:3E:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:12:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00136,8.67689E+14,D4:D4:DA:20:3E:58,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:11:37,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00137,8.67689E+14,08:3A:8D:2A:F9:40,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:13:44,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00138,8.67689E+14,08:3A:8D:2A:F6:48,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:24:51,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00139,8.67689E+14,D4:D4:DA:20:3D:B4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:06:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00140,8.67689E+14,08:3A:8D:2A:F9:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:04:17,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00141,8.67689E+14,08:3A:8D:2A:F7:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:20:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00142,8.67689E+14,08:3A:8D:2A:F7:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:18:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00143,8.67689E+14,08:3A:8D:2A:F7:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:06:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00144,8.67689E+14,08:3A:8D:2A:F7:84,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:05:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00145,8.67689E+14,D4:D4:DA:20:3E:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:59:23,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00146,8.67689E+14,48:E7:29:A1:06:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:21:56,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00147,8.67689E+14,A0:B7:65:52:E4:E0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:08:39,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00148,8.67689E+14,08:3A:8D:2A:F8:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:02:22,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00149,8.67689E+14,D4:D4:DA:20:3D:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:13:29,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00150,8.67689E+14,08:3A:8D:2A:FD:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:14:44,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00151,8.67689E+14,D4:D4:DA:20:3D:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:11:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00152,8.67689E+14,08:3A:8D:2A:FC:F0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:11:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00153,8.67689E+14,08:3A:8D:2A:FC:E4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:58:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00154,8.67689E+14,A0:B7:65:52:BF:90,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:16:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00155,8.67689E+14,A0:B7:65:52:E5:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:45:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00156,8.67689E+14,D4:D4:DA:20:3D:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:56:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00157,8.67689E+14,D4:D4:DA:20:3E:74,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:40:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00158,8.67689E+14,A0:B7:65:52:D4:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:17:54,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00159,8.67689E+14,D4:D4:DA:20:3F:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:38:10,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00160,8.67689E+14,A0:B7:65:52:E2:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:57:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00161,8.67689E+14,D4:D4:DA:20:3D:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:05:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00162,8.67689E+14,48:E7:29:A1:06:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:23:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00163,8.67689E+14,48:E7:29:A0:EF:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:21:04,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00164,8.67689E+14,A0:B7:65:52:E2:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:05:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00165,8.67689E+14,08:3A:8D:2A:FD:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:43:13,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00166,8.67689E+14,A0:B7:65:52:E1:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:44:14,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00167,8.67689E+14,08:3A:8D:2A:FD:64,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:28:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00168,8.67689E+14,D4:D4:DA:20:3F:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:00:32,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00169,8.67689E+14,08:3A:8D:2A:FD:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:25:26,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00170,8.67689E+14,D4:D4:DA:20:3D:D8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:24:12,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00171,8.67689E+14,08:3A:8D:2A:F8:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:17:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00172,8.67689E+14,A0:B7:65:52:E2:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:54:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00173,8.67689E+14,A0:B7:65:52:E5:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 17:57:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00174,8.67689E+14,A0:B7:65:52:E4:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:40:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00175,8.67689E+14,D4:D4:DA:20:3D:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:04:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00176,8.67689E+14,08:3A:8D:2A:F8:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:26:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00177,8.67689E+14,A0:B7:65:52:E2:A8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:21:38,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00178,8.67689E+14,08:3A:8D:2A:FD:54,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:05:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00179,8.67689E+14,D4:D4:DA:20:3E:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:23:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00180,8.67689E+14,48:E7:29:A1:04:E8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:07:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00181,8.67689E+14,A0:B7:65:52:E2:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:04:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00182,8.67689E+14,08:3A:8D:2A:F8:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:06:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00183,8.67689E+14,48:E7:29:A1:07:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:59:56,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00184,8.67689E+14,08:3A:8D:2A:FD:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:59:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00185,8.67689E+14,08:3A:8D:2A:FD:30,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:15:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00186,8.67689E+14,A0:B7:65:52:E4:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:09:51,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00187,8.67689E+14,A0:B7:65:52:E4:F4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:14:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00188,8.67689E+14,08:3A:8D:2A:F8:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:14:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00189,8.67689E+14,D4:D4:DA:20:3F:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:00:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00190,8.67689E+14,A0:B7:65:52:E2:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:21:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00191,8.67689E+14,A0:B7:65:52:E3:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:11:12,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00192,8.67689E+14,08:3A:8D:2A:FC:F8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 17:56:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00193,8.67689E+14,A0:B7:65:52:E2:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:11:54,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00194,8.67689E+14,A0:B7:65:52:E2:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:02:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00195,8.67689E+14,D4:D4:DA:20:3D:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:15:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00196,8.67689E+14,D4:D4:DA:20:3F:64,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:08:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00197,8.67689E+14,08:3A:8D:2A:FD:84,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:15:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00198,8.67689E+14,08:3A:8D:2A:FC:E8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:07:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00199,8.67689E+14,08:3A:8D:2A:FD:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:04:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00200,8.67689E+14,A0:B7:65:52:E2:20,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:17:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00201,8.67689E+14,D4:D4:DA:20:3F:70,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:27:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00202,8.67689E+14,48:E7:29:A1:07:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:09:46,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00203,8.67689E+14,08:3A:8D:2A:F8:40,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:13:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00204,8.67689E+14,08:3A:8D:2A:FD:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:22:12,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00205,8.67689E+14,D4:D4:DA:20:3F:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:24:14,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00206,8.67689E+14,48:E7:29:A0:EF:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:12:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00207,8.67689E+14,48:E7:29:A1:17:60,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:16:26,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00208,8.67689E+14,48:E7:29:A1:11:FC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:10:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00209,8.67689E+14,A0:B7:65:52:E4:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:23:42,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00267,8.67689E+14,A0:B7:65:51:B3:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 16:49:27,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00276,8.67689E+14,A0:B7:65:52:BF:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:20:29,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00281,8.67689E+14,48:E7:29:A1:13:F0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:15:32,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00282,8.67689E+14,A0:B7:65:52:E4:70,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:11:50,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00283,8.67689E+14,48:E7:29:A1:05:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:27:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00284,8.67689E+14,48:E7:29:A1:12:40,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:15:27,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00285,8.67689E+14,48:E7:29:A1:21:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 17:54:30,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00286,8.67689E+14,A0:B7:65:52:E4:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:24:32,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00287,8.67689E+14,A0:B7:65:52:BF:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:10:15,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00288,8.67689E+14,48:E7:29:A1:21:48,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 17:58:15,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00289,8.67689E+14,48:E7:29:A1:21:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:09:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00290,8.67689E+14,A0:B7:65:52:E4:20,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:21:54,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00291,8.67689E+14,48:E7:29:A1:20:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:22:27,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00292,8.67689E+14,A0:B7:65:52:B8:B4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,04:06:2023 18:09:04,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00293,8.67689E+14,A0:B7:65:52:BF:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:23:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00294,8.67689E+14,A0:B7:65:52:F3:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:23:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00295,8.67689E+14,A0:B7:65:52:E4:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:26:04,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00296,8.67689E+14,A0:B7:65:52:E4:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,03:06:2023 18:23:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
