Device_ID,User Switch,Flash,Temperature Sensor,Temperature,Humidity,Radio,Sleep Current (uA),Date
H4200366,1,1,1,28.3,48,1,3.3090534,13:02:2024 13:33:52
H4200367,1,1,1,28.8,49,1,3.5435878,13:02:2024 13:34:36
H4200368,1,1,1,29.5,48,1,3.606884,13:02:2024 13:35:50
H4200369,1,1,1,28.9,52,1,3.0904575,13:02:2024 13:35:17
H4200370,1,1,1,29,51,1,3.8034604,13:02:2024 13:36:37
H4200371,1,1,1,29.3,52,1,3.65507,13:02:2024 13:37:05
H4200372,1,1,1,29.1,52,1,3.8379,13:02:2024 13:37:34
H4200373,1,1,1,30.2,43,1,3.8700387,13:02:2024 13:38:08
H4200374,1,1,1,30.3,44,1,3.8603004,13:02:2024 13:38:42
H4200375,1,1,1,29,55,1,3.7093473,13:02:2024 13:39:30
H4200376,1,1,1,28.8,51,1,3.0309997,13:02:2024 13:40:48
H4200377,1,1,1,30,45,1,3.0536357,13:02:2024 13:41:15
H4200378,1,1,1,30.2,44,1,3.033749,13:02:2024 13:41:45
H4200379,1,1,1,28.8,52,1,3.5807605,13:02:2024 13:42:20
H4200380,1,1,1,28.7,53,1,3.8400547,13:02:2024 13:43:00
H4200381,1,1,1,29.5,52,1,3.0880906,13:02:2024 13:43:30
H4200382,1,1,1,29.2,51,1,3.00709,13:02:2024 13:44:02
H4200383,1,1,1,29,50,1,3.7000988,13:02:2024 13:44:32
H4200384,1,1,1,29.1,53,1,3.9000664,13:02:2024 13:45:03
H4200385,1,1,1,29.1,52,1,3.6705708,13:02:2024 13:45:39
H4200386,1,1,1,28.9,49,1,3.4050786,13:02:2024 14:00:59
H4200387,1,1,1,28,53,1,3.88405,13:02:2024 14:01:36
H4200388,1,1,1,28.1,45,1,3.5947749,13:02:2024 14:02:13
H4200389,1,1,1,28.3,52,1,3.684458,13:02:2024 14:02:53
H4200390,1,1,1,30.3,43,1,3.047463,13:02:2024 14:08:09
H4200391,1,1,1,30,46,1,3.0058534,13:02:2024 14:08:38
H4200392,1,1,1,29.5,51,1,3.0536908,13:02:2024 14:09:09
H4200393,1,1,1,29.2,53,1,3.6303896,13:02:2024 14:09:44
H4200394,1,1,1,29.2,52,1,3.3975765,13:02:2024 14:10:19
H4200395,1,1,1,29,49,1,3.0469604,13:02:2024 14:10:57
H4200396,1,1,1,29.8,50,1,3.083039,13:02:2024 14:04:38
H4200397,1,1,1,29,46,1,3.5883494,13:02:2024 14:05:16
H4200398,1,1,1,28.8,50,1,3.3345484,13:02:2024 14:06:11
H4200399,1,1,1,30,44,1,3.3537386,13:02:2024 14:07:23
H4200400,1,1,1,29.4,49,1,3.4335906,13:02:2024 15:03:55
H4200401,1,1,1,28.6,44,1,3.550406,13:02:2024 15:01:59
H4200402,1,1,1,29.4,43,1,3.6069509,13:02:2024 15:02:41
H4200403,1,1,1,28.4,47,1,3.3770609,13:02:2024 15:07:31
H4200404,1,1,1,29.9,45,1,3.0479308,13:02:2024 15:03:22
H4200405,1,1,1,29.6,45,1,3.500094,13:02:2024 15:01:04
H4200406,1,1,1,28.5,49,1,3.7558078,13:02:2024 15:04:39
H4200407,1,1,1,29.8,42,1,3.0070006,13:02:2024 14:58:59
H4200408,1,1,1,30.4,42,1,3.40096,13:02:2024 15:08:21
H4200409,1,1,1,29.5,52,1,3.3997588,13:02:2024 15:09:00
H4200410,1,1,1,29.1,50,1,3.990909,13:02:2024 14:58:19
H4200411,1,1,1,29.4,51,1,3.8000803,13:02:2024 14:56:21
H4200412,1,1,1,29.5,48,1,3.306786,13:02:2024 14:55:07
H4200413,1,1,1,28.7,49,1,3.3047608,13:02:2024 14:54:34
H4200414,1,1,1,28.9,52,1,3.090054,13:02:2024 14:53:53
H4200415,1,1,1,30.2,43,1,3.460099,13:02:2024 14:53:01
H4200416,1,1,1,29.1,52,1,3.0000063,13:02:2024 14:55:50
H4200417,1,1,1,28.1,48,1,3.0003064,13:02:2024 14:57:29
H4200418,1,1,1,30.5,45,1,3.0307953,13:02:2024 14:56:52
H4200419,1,1,1,29.2,49,1,3.989785,13:02:2024 15:00:21
H4200420,1,1,1,30.4,44,1,3.8096605,13:02:2024 14:59:39
H4200421,1,1,1,28.2,47,1,3.7705339,13:02:2024 14:52:22
H4200422,1,1,1,28.9,49,1,3.5055704,13:02:2024 14:51:15
H4200423,1,1,1,29.1,50,1,3.4855407,13:02:2024 14:50:10
H4200424,1,1,1,28.3,47,1,3.703703,13:02:2024 14:49:18
H4200425,1,1,1,29,53,1,3.460586,13:02:2024 14:48:34
H4200426,1,1,1,29.1,49,1,3.4076344,13:02:2024 15:10:12
H4200427,1,1,1,28.5,52,1,3.7799759,13:02:2024 15:10:47
H4200428,1,1,1,29,51,1,3.4084009,13:02:2024 15:11:44
H4200429,1,1,1,29.6,49,1,3.7563804,13:02:2024 15:14:01
H4200430,1,1,1,28.5,49,1,3.4965864,13:02:2024 15:14:46
H4200431,1,1,1,29.3,50,1,3.9053069,13:02:2024 15:15:34
H4200432,1,1,1,29.2,49,1,3.33804,13:02:2024 15:16:28
H4200433,1,1,1,29.6,47,1,3.769059,13:02:2024 15:17:14
H4200434,1,1,1,30.1,44,1,3.340073,13:02:2024 15:18:25
H4200435,1,1,1,29.4,49,1,3.603367,13:02:2024 15:18:56
H4200436,1,1,1,29.2,49,1,3.3376055,13:02:2024 15:19:48
H4200437,1,1,1,29,48,1,3.543697,13:02:2024 15:20:15
H4200438,1,1,1,29.3,52,1,3.405034,13:02:2024 15:20:53
H4200439,1,1,1,29.3,52,1,3.3343808,13:02:2024 15:22:24
H4200440,1,1,1,28.8,52,1,3.374303,13:02:2024 15:21:42
H4200441,1,1,1,28.7,52,1,3.88307,13:02:2024 15:24:22
H4200442,1,1,1,28.9,53,1,3.9879009,13:02:2024 15:24:53
H4200443,1,1,1,29.5,48,1,3.5334079,13:02:2024 15:25:24
H4200444,1,1,1,28.6,52,1,3.7084008,13:02:2024 15:23:40
H4200445,1,1,1,28.7,48,1,3.775589,13:02:2024 15:23:08
H4200446,1,1,1,29.5,51,1,3.0660439,13:02:2024 15:25:59
H4200447,1,1,1,28.8,51,1,3.0978443,13:02:2024 15:26:29
H4200448,1,1,1,29.4,51,1,3.5059449,13:02:2024 15:27:02
H4200449,1,1,1,29.8,48,1,3.6668805,13:02:2024 15:27:43
H4200450,1,1,1,29.1,49,1,3.8375748,13:02:2024 15:28:15
H4200451,1,1,1,29.1,53,1,3.0700006,13:02:2024 15:28:58
H4200452,1,1,1,29.8,50,1,3.0006563,13:02:2024 15:29:39
H4200453,1,1,1,28.5,48,1,3.9986953,13:02:2024 15:30:18
H4200454,1,1,1,29.9,43,1,3.6900536,13:02:2024 15:30:48
H4200455,1,1,1,28.7,53,1,3.0007888,13:02:2024 15:31:48
H4200456,1,1,1,29,54,1,3.7048774,13:02:2024 15:35:05
H4200457,1,1,1,29.7,45,1,3.7060447,13:02:2024 15:35:53
H4200458,1,1,1,30.2,45,1,3.3550696,13:02:2024 15:38:07
H4200459,1,1,1,30.2,41,1,3.800873,13:02:2024 15:38:45
H4200460,1,1,1,28.7,52,1,3.307889,13:02:2024 15:39:25
H4200461,1,1,1,29.5,53,1,3.0503568,13:02:2024 15:39:54
H4200462,1,1,1,29.9,50,1,3.4306694,13:02:2024 15:40:37
H4200463,1,1,1,29.7,51,1,3.50974,13:02:2024 15:41:18
H4200464,1,1,1,29.1,52,1,3.0569384,13:02:2024 15:41:56
H4200465,1,1,1,28.1,43,1,3.8304064,13:02:2024 15:42:33
H4200466,1,1,1,29.9,52,1,3.0307786,13:02:2024 15:43:09
H4200467,1,1,1,29.2,53,1,3.5055093,13:02:2024 15:43:51
H4200468,1,1,1,29.6,51,1,3.0887596,13:02:2024 15:44:26
H4200469,1,1,1,29.7,43,1,3.0064903,13:02:2024 15:44:58
H4200470,1,1,1,28.8,49,1,3.9404308,13:02:2024 15:45:43
H4200471,1,1,1,29,52,1,3.005489,13:02:2024 15:46:23
H4200472,1,1,1,28.7,45,1,3.0089703,13:02:2024 15:48:08
H4200473,1,1,1,29.5,51,1,3.0433057,13:02:2024 15:47:35
H4200474,1,1,1,28.8,51,1,3.9850004,13:02:2024 15:46:55
H4200475,1,1,1,28.7,50,1,3.5065708,13:02:2024 15:48:47
H4200476,1,1,1,30,45,1,3.83586,13:02:2024 15:49:19
H4200477,1,1,1,28.8,50,1,3.8000934,13:02:2024 15:49:48
H4200478,1,1,1,28.7,52,1,3.796569,13:02:2024 15:50:17
H4200479,1,1,1,29.9,46,1,3.0640733,13:02:2024 15:50:51
H4200480,1,1,1,29.2,51,1,3.0870776,13:02:2024 15:51:50
H4200481,1,1,1,29,52,1,3.6340699,13:02:2024 15:53:05
H4200482,1,1,1,29.2,47,1,3.8005408,13:02:2024 15:53:44
H4200483,1,1,1,28.6,52,1,3.6436893,13:02:2024 15:54:23
H4200484,1,1,1,29.2,53,1,3.7005009,13:02:2024 15:55:54
H4200485,1,1,1,29.2,44,1,3.0600505,13:02:2024 15:56:24
H4200486,1,1,1,30.2,41,1,3.0004003,13:02:2024 15:57:04
H4200487,1,1,1,28.7,54,1,3.0450887,13:02:2024 15:59:05
H4200488,1,1,1,29.6,49,1,3.5735568,13:02:2024 15:59:38
H4200489,1,1,1,29.8,52,1,3.439003,13:02:2024 15:58:10
H4200490,1,1,1,29.3,51,1,3.7455333,13:02:2024 16:00:49
H4200491,1,1,1,29.7,48,1,3.03097,13:02:2024 16:01:35
H4200492,1,1,1,29.9,42,1,3.0000636,13:02:2024 16:02:12
H4200493,1,1,1,28.7,47,1,3.076355,13:02:2024 16:02:51
H4200494,1,1,1,28.6,48,1,3.978065,13:02:2024 16:03:25
H4200495,1,1,1,28.5,51,1,3.6469058,13:02:2024 16:03:58
H4200496,1,1,1,28.7,50,1,3.0090405,13:02:2024 16:04:27
H4200497,1,1,1,29.8,44,1,3.6580984,13:02:2024 16:04:55
H4200498,1,1,1,28.7,54,1,3.8037958,13:02:2024 16:05:31
H4200499,1,1,1,29.1,47,1,3.880988,13:02:2024 16:06:06
H4200500,1,1,1,29,52,1,3.053503,13:02:2024 17:57:58
H4200501,1,1,1,29.2,47,1,3.87008,13:02:2024 18:00:43
H4200502,1,1,1,30.1,46,1,3.8909476,13:02:2024 17:55:36
H4200503,1,1,1,29.1,52,1,3.373376,13:02:2024 18:14:00
H4200504,1,1,1,29.3,52,1,3.4000036,13:02:2024 18:15:10
H4200505,1,1,1,29.2,52,1,3.6778343,13:02:2024 18:15:42
H4200506,1,1,1,29.4,51,1,3,13:02:2024 18:14:35
H4200507,1,1,1,30.2,45,1,3.8795474,13:02:2024 18:03:18
H4200508,1,1,1,28.7,49,1,3.0600985,13:02:2024 18:10:36
H4200509,1,1,1,29.1,51,1,3.400695,13:02:2024 18:09:31
H4200510,1,1,1,28.7,46,1,3.0880064,13:02:2024 18:13:27
H4200511,1,1,1,29.1,52,1,3.0568774,13:02:2024 18:11:33
H4200512,1,1,1,30.3,45,1,3.0409876,13:02:2024 18:12:56
H4200513,1,1,1,29,44,1,3.76057,13:02:2024 18:16:15
H4200514,1,1,1,29.3,52,1,3.7409056,13:02:2024 17:54:55
H4200515,1,1,1,30,43,1,3.5978007,13:02:2024 18:06:59
H4200516,1,1,1,28.9,51,1,3.5007077,13:02:2024 17:59:02
H4200517,1,1,1,29,47,1,3.4046464,13:02:2024 18:16:50
H4200518,1,1,1,28.4,45,1,3.44634,13:02:2024 17:56:20
H4200519,1,1,1,28.5,46,1,3.0800007,13:02:2024 17:45:59
H4200520,1,1,1,29.8,43,1,3.0363559,13:02:2024 18:05:22
H4200521,1,1,1,29,47,1,3.6940757,13:02:2024 18:06:11
H4200522,1,1,1,29.2,47,1,3.088407,13:02:2024 17:44:22
H4200523,1,1,1,30.2,42,1,3.7793506,13:02:2024 17:53:04
H4200524,1,1,1,29.1,50,1,3.3070943,13:02:2024 17:43:51
H4200525,1,1,1,29.2,53,1,3.9009508,13:02:2024 17:59:59
H4200526,1,1,1,29.7,43,1,3.3089987,13:02:2024 18:12:15
H4200527,1,1,1,29.1,52,1,3.006897,13:02:2024 18:08:52
H4200528,1,1,1,29.1,52,1,3.046798,13:02:2024 18:07:53
H4200529,1,1,1,28.4,52,1,3.840395,13:02:2024 17:51:10
H4200530,1,1,1,29.8,48,1,3.3705007,13:02:2024 17:37:44
H4200531,1,1,1,28.9,52,1,3.4000047,13:02:2024 17:50:15
H4200532,1,1,1,29.7,51,1,3.7663048,13:02:2024 18:04:43
H4200533,1,1,1,29,53,1,3.8404008,13:02:2024 17:49:35
H4200534,1,1,1,28.4,44,1,3.7076647,13:02:2024 17:57:24
H4200535,1,1,1,29.2,49,1,3.0546306,13:02:2024 17:54:11
H4200536,1,1,1,29.8,44,1,3.0440583,13:02:2024 17:43:18
H4200537,1,1,1,28.9,52,1,3.4077,13:02:2024 17:45:23
H4200538,1,1,1,28.8,47,1,3.0605809,13:02:2024 18:02:33
H4200539,1,1,1,29,49,1,3.5550933,13:02:2024 18:04:07
H4200540,1,1,1,29.7,45,1,3.0900046,13:02:2024 18:26:39
H4200541,1,1,1,30.2,44,1,3.7700977,13:02:2024 18:27:33
H4200542,1,1,1,29.9,45,1,3.9063593,13:02:2024 18:28:16
H4200543,1,1,1,28.5,44,1,3.73038,13:02:2024 18:28:53
H4200544,1,1,1,28.6,54,1,3.6008609,13:02:2024 18:29:35
H4200545,1,1,1,28.6,49,1,3.0039504,13:02:2024 18:30:10
H4200546,1,1,1,29.1,52,1,3.800905,13:02:2024 18:30:44
H4200547,1,1,1,29.2,48,1,3.3706386,13:02:2024 18:31:21
H4200548,1,1,1,28.2,51,1,3.9707846,13:02:2024 18:32:17
H4200549,1,1,1,29.2,54,1,3.6633383,13:02:2024 18:32:51
H4200550,1,1,1,29.4,50,1,3.048605,13:02:2024 18:33:54
H4200551,1,1,1,30.3,45,1,3.0984496,13:02:2024 18:35:03
H4200552,1,1,1,29.4,52,1,3.8949643,13:02:2024 18:35:34
H4200553,1,1,1,29.3,45,1,3.3045,13:02:2024 18:36:36
H4200554,1,1,1,28.9,49,1,3.8306574,13:02:2024 18:37:08
H4200555,1,1,1,29.7,50,1,3.6904033,13:02:2024 18:37:40
H4200556,1,1,1,28.9,51,1,3.4378034,13:02:2024 18:38:21
H4200557,1,1,1,29.8,44,1,3.6449504,13:02:2024 18:38:57
H4200558,1,1,1,29,52,1,3.805006,13:02:2024 18:39:28
H4200559,1,1,1,29.1,49,1,3.6946603,13:02:2024 18:40:05
H4200560,1,1,1,29.2,52,1,3.0037331,13:02:2024 18:40:40
H4200561,1,1,1,29.4,50,1,3.050099,13:02:2024 18:43:24
H4200562,1,1,1,28.3,42,1,3.975047,13:02:2024 18:43:52
H4200563,1,1,1,30.6,42,1,3.600403,13:02:2024 18:44:24
H4200564,1,1,1,29.3,52,1,3.0758896,13:02:2024 18:45:26
H4200565,1,1,1,29.5,50,1,3.0340847,13:02:2024 18:46:08
H4200566,1,1,1,29.7,47,1,3.3045693,13:02:2024 18:46:39
H4200567,1,1,1,28.8,52,1,3.9790885,13:02:2024 18:47:08
H4200568,1,1,1,28.9,52,1,3.009099,13:02:2024 18:48:08
H4200569,1,1,1,28.9,53,1,3.7048538,13:02:2024 11:53:15
H4200570,1,1,1,28.9,52,1,3.9905548,13:02:2024 11:56:09
H4200571,1,1,1,29.2,52,1,3.0070004,13:02:2024 11:56:37
H4200572,1,1,1,30.4,42,1,3.3409967,13:02:2024 11:57:08
H4200573,1,1,1,30.6,46,1,3.0645893,13:02:2024 11:57:43
H4200574,1,1,1,30.4,42,1,3.8505579,13:02:2024 11:58:13
H4200575,1,1,1,29.1,52,1,3.96,13:02:2024 11:58:45
H4200576,1,1,1,29,52,1,3.0494704,13:02:2024 11:59:15
H4200577,1,1,1,29.5,52,1,3.66088,13:02:2024 11:59:48
H4200578,1,1,1,29.9,51,1,3.057577,13:02:2024 12:00:20
H4200579,1,1,1,29.3,45,1,3.6940797,13:02:2024 12:00:49
H4200580,1,1,1,28.3,52,1,3.4704079,13:02:2024 12:01:20
H4200581,1,1,1,29.4,50,1,3.353478,13:02:2024 12:01:53
H4200582,1,1,1,28.9,49,1,3.607363,13:02:2024 12:02:34
H4200583,1,1,1,29,50,1,3.0844957,13:02:2024 12:03:05
H4200584,1,1,1,29.5,51,1,3.703583,13:02:2024 12:03:39
H4200585,1,1,1,30.3,45,1,3.4603407,13:02:2024 12:04:07
H4200586,1,1,1,29.4,51,1,3.0005606,13:02:2024 12:04:36
H4200587,1,1,1,28.7,48,1,3.904687,13:02:2024 12:05:03
H4200588,1,1,1,29.1,51,1,3.0877508,13:02:2024 12:05:54
H4200589,1,1,1,30.6,45,1,3.0900395,13:02:2024 12:06:26
H4200590,1,1,1,29.8,49,1,3.0085478,13:02:2024 12:06:52
H4200591,1,1,1,29.3,50,1,3.0000808,13:02:2024 12:07:25
H4200592,1,1,1,29.6,43,1,3.0487045,13:02:2024 12:22:06
H4200593,1,1,1,28.9,46,1,3.4580098,13:02:2024 12:23:03
H4200594,1,1,1,28.5,45,1,3.8757067,13:02:2024 12:23:39
H4200595,1,1,1,28.6,50,1,3.0074006,13:02:2024 12:24:18
H4200596,1,1,1,28.3,52,1,3.4400904,13:02:2024 12:24:53
H4200597,1,1,1,28.7,52,1,3.045935,13:02:2024 12:25:28
H4200598,1,1,1,29.4,50,1,3.3660651,13:02:2024 12:26:00
H4200599,1,1,1,29.3,48,1,3.0806979,13:02:2024 12:26:33
H4200600,1,1,1,28.9,49,1,3.40444,13:02:2024 10:47:45
H4200601,1,1,1,29.1,50,1,3.400349,13:02:2024 10:37:50
H4200602,1,1,1,29.8,48,1,3.0338308,13:02:2024 16:51:18
H4200603,1,1,1,30.6,42,1,3.9569534,13:02:2024 11:17:44
H4200604,1,1,1,29.2,51,1,3.95599,13:02:2024 11:34:26
H4200605,1,1,1,30.5,50,1,3.7605053,13:02:2024 10:30:57
H4200606,1,1,1,28.9,48,1,3.0700507,13:02:2024 10:45:31
H4200607,1,1,1,30.2,47,1,3.9958036,13:02:2024 11:27:15
H4200608,1,1,1,29.5,52,1,3.9604006,13:02:2024 11:31:12
H4200609,1,1,1,30.3,41,1,3.7704655,13:02:2024 10:48:29
H4200610,1,1,1,29,47,1,3.0987007,13:02:2024 10:24:52
H4200611,1,1,1,29.2,50,1,3.836006,13:02:2024 11:37:22
H4200612,1,1,1,29.9,45,1,3.7900004,13:02:2024 10:47:03
H4200613,1,1,1,28.9,50,1,3.85,13:02:2024 11:36:38
H4200614,1,1,1,28.7,50,1,3.4804779,13:02:2024 10:43:46
H4200615,1,1,1,29.4,52,1,3.400579,13:02:2024 11:35:10
H4200616,1,1,1,29.5,47,1,3.3009985,13:02:2024 10:41:33
H4200617,1,1,1,30.6,45,1,3.0078095,13:02:2024 11:15:08
H4200618,1,1,1,29,52,1,3.7434583,13:02:2024 16:50:22
H4200619,1,1,1,28.6,52,1,3.03348,13:02:2024 11:25:10
H4200620,1,1,1,29.5,48,1,3.4050583,13:02:2024 10:44:48
H4200621,1,1,1,28.9,46,1,3.0305046,13:02:2024 16:26:51
H4200622,1,1,1,30.2,43,1,3.436439,13:02:2024 11:19:24
H4200623,1,1,1,29.6,51,1,3.304406,13:02:2024 11:35:51
H4200624,1,1,1,30,42,1,3.5090003,13:02:2024 11:21:46
H4200625,1,1,1,28.9,44,1,3.6370597,13:02:2024 11:28:46
H4200626,1,1,1,28.1,50,1,3.3460055,13:02:2024 17:09:16
H4200627,1,1,1,29.3,45,1,3.0653808,13:02:2024 11:18:38
H4200628,1,1,1,29.3,53,1,3.0040806,13:02:2024 11:29:36
H4200629,1,1,1,29.3,48,1,3.9688908,13:02:2024 11:03:21
H4200630,1,1,1,29.7,43,1,3.4809004,13:02:2024 10:52:11
H4200631,1,1,1,28.6,52,1,3.5300567,13:02:2024 11:20:58
H4200632,1,1,1,30.1,44,1,3.8950088,13:02:2024 10:24:05
H4200633,1,1,1,30.2,44,1,3.7030737,13:02:2024 10:51:30
H4200634,1,1,1,29.7,53,1,3.370809,13:02:2024 10:54:14
H4200635,1,1,1,29.4,53,1,3.4870065,13:02:2024 11:11:45
H4200636,1,1,1,30.1,50,1,3.56094,13:02:2024 11:10:13
H4200637,1,1,1,29.3,52,1,5.0039807,13:02:2024 11:32:56
H4200638,1,1,1,29.2,46,1,3.4040568,13:02:2024 11:09:35
H4200639,1,1,1,29.2,44,1,4.943435,13:02:2024 11:32:01
H4200640,1,1,1,29,50,1,5.0407003,13:02:2024 11:33:44
H4200641,1,1,1,28.8,45,1,5.008539,13:02:2024 10:17:26
H4200642,1,1,1,29.2,50,1,5.060049,13:02:2024 10:19:28
H4200643,1,1,1,29.7,53,1,3.4098639,13:02:2024 10:15:11
H4200644,1,1,1,29.4,53,1,5.6085654,13:02:2024 10:30:12
H4200645,1,1,1,29.6,45,1,3.6863734,13:02:2024 11:22:31
H4200646,1,1,1,28.7,51,1,4.708303,13:02:2024 10:49:47
H4200647,1,1,1,30.4,45,1,4.900007,13:02:2024 10:46:13
H4200648,1,1,1,29.4,48,1,5.0608664,13:02:2024 10:52:55
H4200649,1,1,1,29.1,45,1,3.48006,13:02:2024 11:08:53
H4200650,1,1,1,29.4,51,1,5.0897987,13:02:2024 11:25:59
H4200651,1,1,1,30.1,45,1,5.00577,13:02:2024 10:59:35
H4200652,1,1,1,29.8,52,1,3.4399,13:02:2024 11:38:05
H4200653,1,1,1,29.8,43,1,4.3960778,13:02:2024 11:05:57
H4200654,1,1,1,30.9,45,1,5.0363058,13:02:2024 11:05:04
H4200655,1,1,1,30.1,51,1,5.0908903,13:02:2024 11:06:47
H4200656,1,1,1,29.2,49,1,5.0040738,13:02:2024 11:30:22
H4200657,1,1,1,28.6,51,1,3.4954439,13:02:2024 10:53:35
H4200658,1,1,1,30.1,45,1,5.0803537,13:02:2024 10:21:03
H4200659,1,1,1,28.9,47,1,5.009098,13:02:2024 10:31:49
H4200660,1,1,1,28.3,52,1,4.878098,13:02:2024 10:55:22
H4200661,1,1,1,28.9,51,1,5.6345597,13:02:2024 10:14:22
H4200662,1,1,1,28.6,52,1,3.400997,13:02:2024 10:57:28
H4200663,1,1,1,30.2,43,1,5.003048,13:02:2024 10:43:02
H4200664,1,1,1,28.7,45,1,4.87985,13:02:2024 11:07:27
H4200665,1,1,1,28.6,51,1,5.6403805,13:02:2024 11:08:13
H4200666,1,1,1,29.2,52,1,5.0700788,13:02:2024 10:58:05
H4200667,1,1,1,28.8,49,1,3.45373,13:02:2024 10:34:40
H4200668,1,1,1,30.1,45,1,3.6750989,13:02:2024 10:42:15
H4200669,1,1,1,30.7,43,1,3.6384453,13:02:2024 10:18:11
H4200670,1,1,1,30,45,1,5.0944707,13:02:2024 10:16:36
H4200671,1,1,1,28.9,52,1,4.9394046,13:02:2024 10:12:12
H4200672,1,1,1,29.7,45,1,5.6530047,13:02:2024 10:36:20
H4200673,1,1,1,30.4,42,1,4.3990448,13:02:2024 10:38:35
H4200674,1,1,1,29.7,44,1,3.4859437,13:02:2024 10:20:20
H4200675,1,1,1,30.7,42,1,5.606755,13:02:2024 10:15:54
H4200676,1,1,1,28.7,51,1,5.043039,13:02:2024 10:12:55
H4200677,1,1,1,29.7,44,1,5.0045643,13:02:2024 18:27:08
H4200678,1,1,1,29.3,47,1,3.6688564,13:02:2024 10:40:07
H4200679,1,1,1,28.9,51,1,5.0037,13:02:2024 10:23:18
H4200680,1,1,1,28.8,50,1,5.0097869,13:02:2024 10:40:50
H4200681,1,1,1,29.2,52,1,4.79898,13:02:2024 10:33:45
H4200682,1,1,1,30.5,44,1,3.46406,13:02:2024 10:22:33
H4200683,1,1,1,30.4,42,1,4.7079059,13:02:2024 11:00:28
H4200684,1,1,1,28.8,50,1,5.6033083,13:02:2024 11:01:52
H4200685,1,1,1,30.4,45,1,5.688954,13:02:2024 11:20:13
H4200686,1,1,1,29.2,51,1,5.095488,13:02:2024 10:11:27
H4200687,1,1,1,28.8,49,1,5.6003449,13:02:2024 10:21:47
H4200688,1,1,1,29.5,47,1,4.7000909,13:02:2024 10:13:37
H4200689,1,1,1,28.7,52,1,4.383457,13:02:2024 11:12:54
H4200690,1,1,1,29.3,52,1,4.7849387,13:02:2024 10:56:49
H4200691,1,1,1,29.1,53,1,4.954898,13:02:2024 10:32:33
H4200692,1,1,1,29,52,1,5.678306,13:02:2024 10:56:06
H4200693,1,1,1,29.3,51,1,5.0403873,13:02:2024 10:37:03
H4200694,1,1,1,28.3,45,1,4.9903684,13:02:2024 11:02:30
H4200695,1,1,1,29.1,52,1,5.0075403,13:02:2024 11:15:56
H4200696,1,1,1,30.1,42,1,3.490767,13:02:2024 11:16:46
H4200697,1,1,1,30.4,46,1,4.703545,13:02:2024 11:01:09
H4200698,1,1,1,29,52,1,4.3000907,13:02:2024 11:04:10
H4200699,1,1,1,28.6,50,1,5.0443709,13:02:2024 11:11:02
H4200700,1,1,1,29.7,51,1,5.07059,13:02:2024 13:03:26
H4200701,1,1,1,28.9,52,1,5.676009,13:02:2024 12:50:48
H4200702,1,1,1,29.6,45,1,5.6307769,13:02:2024 11:56:18
H4200703,1,1,1,29.2,45,1,4.9965043,13:02:2024 12:05:32
H4200704,1,1,1,30.6,44,1,4.9345067,13:02:2024 13:04:03
H4200705,1,1,1,29.3,56,1,5.0935955,13:02:2024 12:12:26
H4200706,1,1,1,28.8,46,1,5.0070337,13:02:2024 12:21:29
H4200707,1,1,1,29.5,50,1,4.308,13:02:2024 12:02:41
H4200708,1,1,1,30.2,44,1,4.3953304,13:02:2024 12:28:35
H4200709,1,1,1,28,47,1,5.6000706,13:02:2024 12:55:28
H4200710,1,1,1,29,52,1,4.838078,13:02:2024 12:01:17
H4200711,1,1,1,30.1,41,1,5.0939407,13:02:2024 12:36:51
H4200712,1,1,1,28.7,49,1,5.6700808,13:02:2024 12:00:37
H4200713,1,1,1,28.7,52,1,3.409003,13:02:2024 12:32:36
H4200714,1,1,1,28.8,50,1,5.0539846,13:02:2024 12:19:33
H4200715,1,1,1,30.1,46,1,3.6876057,13:02:2024 12:58:29
H4200716,1,1,1,28.9,51,1,4.9037343,13:02:2024 13:06:07
H4200717,1,1,1,30.2,45,1,4.9703058,13:02:2024 12:26:10
H4200718,1,1,1,30.5,44,1,5.6065975,13:02:2024 12:25:11
H4200719,1,1,1,28.9,49,1,5.0678594,13:02:2024 11:54:20
H4200720,1,1,1,28.6,46,1,3.6076004,13:02:2024 13:05:31
H4200721,1,1,1,29.3,53,1,5.0949007,13:02:2024 12:39:13
H4200722,1,1,1,30.1,41,1,3.4573586,13:02:2024 12:09:38
H4200723,1,1,1,29.7,53,1,4.7896077,13:02:2024 11:52:19
H4200724,1,1,1,29,46,1,4.90984,13:02:2024 12:08:18
H4200725,1,1,1,28.8,46,1,4.9750008,13:02:2024 12:54:51
H4200726,1,1,1,29.9,43,1,4.7767085,13:02:2024 11:57:05
H4200727,1,1,1,30,44,1,5.0554468,13:02:2024 13:06:41
H4200728,1,1,1,30.2,49,1,4.7003086,13:02:2024 11:54:56
H4200729,1,1,1,31.5,42,1,3.450367,13:02:2024 12:24:32
H4200730,1,1,1,28.9,50,1,5.0930504,13:02:2024 13:02:12
H4200731,1,1,1,29,53,1,5.6350688,13:02:2024 13:02:50
H4200732,1,1,1,29.1,49,1,4.7790705,13:02:2024 12:13:38
H4200733,1,1,1,28.8,49,1,5.0797995,13:02:2024 12:18:57
H4200734,1,1,1,28.2,51,1,3.6587363,13:02:2024 12:16:18
H4200735,1,1,1,28.5,55,1,4.3096006,13:02:2024 12:56:35
H4200736,1,1,1,28.6,49,1,3.6547934,13:02:2024 12:18:16
H4200737,1,1,1,29,52,1,4.8689535,13:02:2024 13:00:54
