Device_ID,Temperature Sensor,Temperature,Humidity,Sleep Current,TimeStamp,
S3600416,1,29.2,53,20.8396336,03:06:2023 16:26:43,
S3600417,1,29.6,51,24.5379754,03:06:2023 16:27:23,
S3600418,1,29.7,43,20.8171209,03:06:2023 16:27:56,
S3600419,1,28.8,49,23.3303622,03:06:2023 16:58:23,
S3600420,1,29,52,17.6291118,03:06:2023 16:29:42,
S3600421,1,28.7,45,19.5061301,03:06:2023 16:30:24,
S3600422,1,29.5,51,22.2188144,03:06:2023 16:31:07,
S3600423,1,28.8,51,20.7994443,03:06:2023 16:31:57,
S3600424,1,28.7,50,21.4034728,03:06:2023 16:32:30,
S3600425,1,28,45,17.5506225,03:06:2023 16:33:17,
S3600426,1,28.8,50,23.4895341,03:06:2023 16:34:19,
S3600427,1,28.7,52,17.6590945,03:06:2023 16:36:01,
S3600428,1,29.9,46,24.3727029,03:06:2023 16:36:43,
S3600429,1,29.2,51,21.3533501,03:06:2023 16:38:14,
S3600430,1,29,52,24.2057644,03:06:2023 17:50:08,
S3600431,1,29.2,47,19.5911296,03:06:2023 16:39:54,
S3600432,1,28.6,52,17.9114294,03:06:2023 16:40:44,
S3600433,1,29.2,53,21.641089,03:06:2023 16:41:23,
S3600434,1,29.2,44,21.7790162,03:06:2023 16:41:58,
S3600435,1,28.2,41,17.0636559,03:06:2023 16:42:34,
S3600436,1,28.7,54,21.5588441,03:06:2023 16:43:17,
S3600437,1,29.6,49,22.2763627,03:06:2023 16:43:54,
S3600438,1,29.8,52,19.5156873,03:06:2023 16:44:42,
S3600439,1,29.3,51,17.266642,03:06:2023 16:46:50,
S3600440,1,29.7,48,18.5662375,03:06:2023 16:48:09,
S3600441,1,29.9,42,23.5838881,03:06:2023 16:48:47,
S3600442,1,28.7,47,23.0603904,03:06:2023 16:49:22,
S3600443,1,28.6,48,23.3212595,03:06:2023 16:49:59,
S3600444,1,28.5,51,17.5084316,03:06:2023 16:50:37,
S3600445,1,28.7,50,21.0470145,03:06:2023 16:51:34,
S3600446,1,29.8,44,18.959504,03:06:2023 16:52:20,
S3600447,1,28.7,54,17.1347894,03:06:2023 16:52:53,
S3600448,1,29.1,47,25.0645643,03:06:2023 16:53:27,
S3600449,1,29,52,19.6208697,03:06:2023 16:54:00,
S3600450,1,29.2,47,18.489719,03:06:2023 17:47:28,
S3600451,1,28.1,46,20.2208054,03:06:2023 16:55:34,
S3600452,1,29.1,52,20.4138697,03:06:2023 16:56:06,
S3600453,1,29.3,52,18.1817297,03:06:2023 16:56:41,
S3600454,1,29.2,52,19.5263714,03:06:2023 16:57:16,
S3600455,1,29.4,51,23.9195517,03:06:2023 16:59:25,
S3600456,1,28.2,45,22.3336822,03:06:2023 17:00:11,
S3600457,1,28.7,49,15.8864145,03:06:2023 17:03:17,
S3600458,1,29.1,51,17.2249594,03:06:2023 17:03:51,
S3600459,1,28.7,46,18.9037203,03:06:2023 17:04:37,
S3600460,1,29.1,52,21.9028607,03:06:2023 17:05:26,
S3600461,1,28.3,45,19.6848017,03:06:2023 17:06:00,
S3600462,1,29,44,18.4889139,03:06:2023 17:06:47,
S3600463,1,29.3,52,18.7494842,03:06:2023 17:09:08,
S3600464,1,28,43,22.6582948,03:06:2023 17:08:24,
S3600465,1,28.9,51,22.9204744,03:06:2023 17:10:31,
S3600466,1,29,47,19.8487081,03:06:2023 17:11:24,
S3600467,1,28.4,45,20.7819764,03:06:2023 17:11:58,
S3600468,1,28.5,46,24.1313631,03:06:2023 17:12:42,
S3600469,1,29.8,43,24.225096,03:06:2023 17:13:17,
S3600470,1,29,47,21.5077756,03:06:2023 17:13:54,
S3600471,1,29.2,47,17.9874647,03:06:2023 17:15:27,
S3600472,1,28.2,42,23.3765433,03:06:2023 17:16:00,
S3600473,1,29.1,50,23.0103916,03:06:2023 17:16:58,
S3600474,1,29.2,53,20.5468667,03:06:2023 17:18:27,
S3600475,1,29.7,43,22.0422227,03:06:2023 17:19:23,
S3600476,1,29.1,52,21.8915644,03:06:2023 17:19:51,
S3600477,1,29.1,52,20.1219983,03:06:2023 17:20:29,
S3600478,1,28.4,52,19.0821339,03:06:2023 17:24:19,
S3600479,1,29.8,48,17.7299644,03:06:2023 17:28:48,
S3600480,1,28.9,52,17.3683548,03:06:2023 17:29:19,
S3600481,1,29.7,51,22.8824887,03:06:2023 17:30:07,
S3600482,1,29,53,17.1981655,03:06:2023 17:30:40,
S3600483,1,28.4,44,24.5181575,03:06:2023 17:31:27,
S3600484,1,29.2,49,22.9610721,03:06:2023 17:32:01,
S3600485,1,29.8,44,21.6312111,03:06:2023 17:32:41,
S3600486,1,28.9,52,21.2010738,03:06:2023 17:33:20,
S3600487,1,28.8,47,21.4293412,03:06:2023 17:33:54,
S3600488,1,29,49,18.5383802,03:06:2023 17:34:30,
S3600489,1,29.7,45,22.5995337,03:06:2023 17:35:10,
S3600490,1,28.2,44,18.4977396,03:06:2023 17:36:03,
S3600491,1,29.9,45,18.2130061,03:06:2023 17:36:37,
S3600492,1,28.5,44,17.6776084,03:06:2023 17:37:19,
S3600493,1,28.6,54,19.251944,03:06:2023 17:38:00,
S3600494,1,28.6,49,22.0749252,03:06:2023 17:38:50,
S3600495,1,29.1,52,17.6953965,03:06:2023 17:39:25,
S3600496,1,29.2,48,16.9973303,03:06:2023 17:40:00,
S3600497,1,28.2,51,17.2951053,03:06:2023 17:40:34,
S3600498,1,29.2,54,20.5700045,03:06:2023 17:41:04,
S3600499,1,29.4,50,22.5167999,03:06:2023 17:41:34,
S3600500,1,28.3,45,18.4668216,03:06:2023 17:42:08,
S3600501,1,29.4,52,14.404014,04:06:2023 10:52:27,
S3600502,1,29.3,45,17.8302325,04:06:2023 10:53:25,
S3600503,1,28.9,49,19.8453139,04:06:2023 10:55:11,
S3600504,1,29.7,50,19.4083882,04:06:2023 10:56:14,
S3600505,1,28.9,51,21.5035475,04:06:2023 10:56:53,
S3600506,1,29.8,44,24.3143202,04:06:2023 10:59:47,
S3600507,1,29,52,23.3534063,04:06:2023 11:00:31,
S3600508,1,29.1,49,19.4156702,04:06:2023 11:01:11,
S3600509,1,29.2,52,24.4182431,04:06:2023 11:02:22,
S3600510,1,29.4,50,26.7860991,04:06:2023 11:03:10,
S3600511,1,28.3,42,15.8942499,04:06:2023 11:44:31,
S3600512,1,28.6,42,21.8554498,04:06:2023 11:16:44,
S3600513,1,29.3,52,22.982052,04:06:2023 11:13:22,
S3600514,1,29.5,50,23.818752,04:06:2023 11:10:29,
S3600515,1,29.7,47,17.9863714,04:06:2023 11:09:46,
S3600516,1,28.8,52,20.0170059,04:06:2023 11:09:05,
S3600517,1,28.9,52,23.1473642,04:06:2023 11:08:22,
S3600518,1,28.9,53,19.3059629,04:06:2023 11:07:21,
S3600519,1,28.9,52,18.2309296,04:06:2023 11:04:20,
S3600520,1,29.2,52,21.5473995,04:06:2023 11:06:10,
S3600521,1,28.4,42,17.2831189,04:06:2023 11:46:23,
S3600522,1,28.6,46,17.6309217,04:06:2023 11:47:41,
S3600523,1,28.4,42,16.1356865,04:06:2023 11:50:06,
S3600524,1,29.1,52,14.0995054,04:06:2023 11:51:12,
S3600525,1,29,52,23.6922029,04:06:2023 11:51:53,
S3600526,1,29.5,52,20.26347,04:06:2023 11:53:08,
S3600527,1,29.9,51,18.6430885,04:06:2023 11:54:16,
S3600528,1,29.3,45,19.0683926,04:06:2023 11:54:48,
S3600529,1,28.3,52,18.7789622,04:06:2023 11:55:25,
S3600530,1,29.4,50,21.2750953,04:06:2023 11:56:04,
S3600531,1,28.9,49,21.035451,04:06:2023 11:56:43,
S3600532,1,29,50,13.277416,04:06:2023 11:58:27,
S3600533,1,29.5,51,21.2220525,04:06:2023 11:59:03,
S3600534,1,28.3,45,21.9487226,04:06:2023 12:00:05,
S3600535,1,29.4,51,23.2504541,04:06:2023 12:01:03,
S3600536,1,28.7,48,22.8784087,04:06:2023 12:02:26,
S3600537,1,29.1,51,25.4666864,04:06:2023 12:03:05,
S3600538,1,28.6,45,19.909483,04:06:2023 12:04:04,
S3600539,1,29.8,49,25.394526,04:06:2023 12:05:06,
S3600540,1,29.3,50,27.8338356,04:06:2023 12:06:11,
S3600541,1,29.6,43,24.4816684,04:06:2023 12:06:53,
S3600542,1,28.9,46,21.5333915,04:06:2023 12:07:33,
S3600543,1,28.5,45,19.7563344,04:06:2023 12:08:11,
S3600544,1,28.6,50,17.3066224,04:06:2023 12:08:48,
S3600545,1,28.3,52,21.1601639,04:06:2023 12:10:49,
S3600546,1,28.7,52,18.3364236,04:06:2023 12:11:27,
S3600547,1,29.4,50,14.8135037,04:06:2023 12:09:46,
S3600548,1,29.3,48,28.3860661,04:06:2023 12:12:07,
S3600549,1,28.9,49,18.2880347,04:06:2023 12:12:43,
S3600550,1,29.1,50,20.954439,04:06:2023 12:13:20,
S3600551,1,29.8,48,20.3294857,04:06:2023 12:14:32,
S3600552,1,28.6,42,22.1047179,04:06:2023 12:26:00,
S3600553,1,29.2,51,19.4632806,04:06:2023 12:32:30,
S3600554,1,28.5,50,19.7509391,04:06:2023 12:25:22,
S3600555,1,28.9,48,25.8534504,04:06:2023 12:29:36,
S3600556,1,28.2,47,21.6917999,04:06:2023 12:30:15,
S3600557,1,29.5,52,21.6337835,04:06:2023 12:34:20,
S3600558,1,28.3,41,17.9798325,04:06:2023 12:35:37,
S3600559,1,29,47,20.9417717,04:06:2023 12:33:39,
S3600560,1,29.2,50,18.1355552,04:06:2023 12:36:59,
S3600561,1,29.9,45,19.5224531,04:06:2023 12:37:33,
S3600562,1,28.9,50,20.495616,04:06:2023 12:39:00,
S3600563,1,28.7,50,22.1194533,04:06:2023 12:39:35,
S3600564,1,29.4,52,24.2060605,04:06:2023 12:40:11,
S3600565,1,29.5,47,20.0635689,04:06:2023 12:40:46,
S3600566,1,28.6,45,16.1715197,04:06:2023 12:41:22,
S3600567,1,29,52,23.2076555,04:06:2023 12:41:58,
S3600568,1,28.6,52,18.4554887,04:06:2023 12:42:36,
S3600569,1,29.5,48,24.360258,04:06:2023 12:43:11,
S3600570,1,28.9,46,19.5863597,04:06:2023 12:43:46,
S3600571,1,28.2,43,17.834287,04:06:2023 12:44:22,
S3600572,1,29.6,51,16.7648351,04:06:2023 12:44:57,
S3600573,1,28,42,20.0651462,04:06:2023 12:45:30,
S3600574,1,28.9,44,20.4963849,04:06:2023 12:46:05,
S3600575,1,28.1,50,16.7490079,04:06:2023 12:46:42,
S3600576,1,29.3,45,23.0767524,04:06:2023 12:47:19,
S3600577,1,29.3,53,21.3019801,04:06:2023 12:48:00,
S3600578,1,29.3,48,17.9976853,04:06:2023 12:48:58,
S3600579,1,29.7,43,17.9036834,04:06:2023 12:49:32,
S3600580,1,28.6,52,19.3392028,04:06:2023 12:50:04,
S3600581,1,28.1,44,18.4641595,04:06:2023 12:50:36,
S3600582,1,28.2,44,26.0222895,04:06:2023 12:51:10,
S3600583,1,29.7,53,19.0355066,04:06:2023 12:51:45,
S3600584,1,29.4,53,18.196286,04:06:2023 12:52:20,
S3600585,1,28.1,50,28.3622493,04:06:2023 12:52:57,
S3600586,1,29.3,52,19.8731311,04:06:2023 12:53:35,
S3600587,1,29.2,46,19.8766401,04:06:2023 12:54:18,
S3600588,1,29.2,44,16.3504008,04:06:2023 12:54:53,
S3600589,1,29,50,16.940784,04:06:2023 12:55:40,
S3600590,1,28.8,45,17.8472543,04:06:2023 12:56:17,
S3600591,1,29.2,50,27.7313847,04:06:2023 12:56:52,
S3600592,1,29.7,53,19.4717291,04:06:2023 12:57:28,
S3600593,1,29.4,53,21.6464976,04:06:2023 12:58:05,
S3600594,1,29.6,45,20.1174856,04:06:2023 12:58:40,
S3600595,1,28.7,51,17.4167567,04:06:2023 12:59:18,
S3600596,1,28.4,45,20.1775593,04:06:2023 12:59:55,
S3600597,1,29.4,48,20.7101159,04:06:2023 13:00:30,
S3600598,1,29.1,45,18.055451,04:06:2023 13:01:07,
S3600599,1,29.4,51,19.295856,04:06:2023 13:01:39,
S3600600,1,28.1,45,20.5552896,04:06:2023 13:02:14,
S3600601,1,29.8,52,22.7040846,03:06:2023 16:37:21,
S3600602,1,29.8,43,18.5306709,03:06:2023 16:37:53,
S3600603,1,28.9,45,20.195712,03:06:2023 16:38:38,
S3600604,1,28.1,51,21.6892526,03:06:2023 16:39:14,
S3600605,1,29.2,49,18.50218,03:06:2023 16:39:44,
S3600606,1,28.6,51,24.1111643,03:06:2023 16:40:17,
S3600607,1,28.1,45,20.9377933,03:06:2023 16:47:48,
S3600608,1,28.9,47,20.1407452,03:06:2023 16:49:07,
S3600609,1,28.3,52,18.8975165,03:06:2023 16:49:44,
S3600610,1,28.9,51,27.4250934,03:06:2023 16:50:13,
S3600611,1,28.6,52,20.0020456,03:06:2023 16:50:42,
S3600612,1,28.2,43,17.7007511,03:06:2023 16:51:13,
S3600613,1,28.7,45,20.6378476,03:06:2023 16:51:44,
S3600614,1,28.6,51,21.3383901,03:06:2023 16:52:13,
S3600615,1,29.2,52,21.2110992,03:06:2023 16:52:42,
S3600616,1,28.8,49,19.2472549,03:06:2023 16:53:10,
S3600617,1,28.1,45,25.7613995,03:06:2023 16:53:36,
S3600618,1,28.7,43,22.2157105,03:06:2023 16:54:11,
S3600619,1,28,45,19.6193879,03:06:2023 16:54:37,
S3600620,1,28.9,52,19.0398906,03:06:2023 16:55:52,
S3600621,1,29.7,45,22.9317589,03:06:2023 16:56:34,
S3600622,1,28.4,42,22.7101618,03:06:2023 16:57:07,
S3600623,1,29.7,44,18.460654,03:06:2023 16:57:38,
S3600624,1,28.7,42,18.8535206,03:06:2023 16:58:07,
S3600625,1,28.7,51,21.4785445,03:06:2023 16:59:05,
S3600626,1,29.7,44,21.8793733,03:06:2023 16:59:42,
S3600627,1,29.3,47,15.0638084,03:06:2023 17:00:11,
S3600628,1,28.9,51,24.5387267,03:06:2023 17:00:39,
S3600629,1,28.8,50,20.4773351,03:06:2023 17:01:23,
S3600630,1,29.2,52,21.5739015,03:06:2023 17:01:53,
S3600631,1,28.5,44,19.1974864,03:06:2023 17:02:27,
S3600632,1,28.4,42,18.2264411,03:06:2023 17:03:00,
S3600633,1,28.8,50,17.6742162,03:06:2023 17:03:33,
S3600634,1,28.4,45,18.8857541,03:06:2023 17:04:06,
S3600635,1,29.2,51,21.4168267,03:06:2023 17:04:34,
S3600636,1,28.8,49,19.5572185,03:06:2023 17:05:01,
S3600637,1,29.5,47,17.6705793,03:06:2023 17:05:27,
S3600638,1,28.7,52,20.9691689,03:06:2023 17:06:13,
S3600639,1,29.3,52,25.6258385,03:06:2023 17:07:41,
S3600640,1,29.1,53,17.866134,03:06:2023 17:08:17,
S3600641,1,29,52,21.7850762,03:06:2023 17:08:47,
S3600642,1,29.3,51,21.401793,03:06:2023 17:09:27,
S3600643,1,28.3,45,20.9470817,03:06:2023 17:10:20,
S3600644,1,29.1,52,21.6008671,03:06:2023 17:10:51,
S3600645,1,28.1,42,20.583375,03:06:2023 17:11:22,
S3600646,1,28.4,46,20.6249701,03:06:2023 17:11:56,
S3600647,1,29,52,20.0129768,03:06:2023 17:12:27,
S3600648,1,28.6,50,20.8211965,03:06:2023 17:13:01,
S3600649,1,29.7,51,20.9027876,03:06:2023 17:13:34,
S3600650,1,28.9,52,17.3768409,03:06:2023 17:14:40,
S3600651,1,29.6,45,19.569079,03:06:2023 17:15:07,
S3600652,1,29.2,45,19.1177332,03:06:2023 17:15:39,
S3600653,1,28.6,44,19.5444242,03:06:2023 17:16:14,
S3600654,1,29.3,56,20.7262944,03:06:2023 17:16:42,
S3600655,1,28.8,46,17.0974548,03:06:2023 17:18:34,
S3600656,1,29.5,50,18.8108981,03:06:2023 17:19:43,
S3600657,1,28.2,44,22.3073226,03:06:2023 17:20:17,
S3600658,1,28,47,20.5028681,03:06:2023 17:20:47,
S3600659,1,29,52,22.1649076,03:06:2023 17:21:15,
S3600660,1,28.1,41,22.4934406,03:06:2023 17:21:50,
S3600661,1,28.7,49,18.7315878,03:06:2023 17:22:19,
S3600662,1,28.7,52,16.3199012,03:06:2023 17:23:01,
S3600663,1,28.8,50,20.7620076,03:06:2023 17:23:30,
S3600664,1,28.1,46,20.6908707,03:06:2023 17:24:01,
S3600665,1,28.9,51,17.9981084,03:06:2023 17:24:34,
S3600666,1,28.2,45,20.0981407,03:06:2023 17:25:00,
S3600667,1,28.5,44,21.9569566,03:06:2023 17:25:30,
S3600668,1,28.9,49,20.0317811,03:06:2023 17:25:58,
S3600669,1,28.6,46,18.5291825,03:06:2023 17:26:51,
S3600670,1,29.3,53,20.7660284,03:06:2023 17:27:21,
S3600671,1,28.1,41,19.7791827,03:06:2023 17:27:49,
S3600672,1,29.7,53,24.0012878,03:06:2023 17:28:17,
S3600673,1,29,46,20.8277649,03:06:2023 17:28:48,
S3600674,1,28.8,46,19.9139393,03:06:2023 17:29:19,
S3600675,1,29.9,43,22.2874994,03:06:2023 17:30:02,
S3600676,1,28,44,21.8845962,03:06:2023 17:30:30,
S3600677,1,28.2,49,18.4069484,03:06:2023 17:30:56,
S3600678,1,28.5,42,24.4647639,03:06:2023 17:31:24,
S3600679,1,28.9,50,25.2555178,03:06:2023 17:32:00,
S3600680,1,28.7,49,24.7360026,03:06:2023 17:32:27,
S3600681,1,28.7,52,23.6252431,03:06:2023 17:32:57,
S3600682,1,28.8,50,20.5452307,03:06:2023 17:33:30,
S3600683,1,28.1,46,22.4236093,03:06:2023 17:34:09,
S3600684,1,28.9,51,18.7499672,03:06:2023 17:34:38,
S3600685,1,28.2,45,18.4440736,03:06:2023 17:35:15,
S3600686,1,29.5,49,19.0231521,03:06:2023 17:35:44,
S3600687,1,29.9,44,18.4459901,03:06:2023 17:36:14,
S3600688,1,29.5,51,20.5725409,03:06:2023 17:36:40,
S3600689,1,29.6,45,23.9338964,03:06:2023 17:37:10,
S3600690,1,29.2,45,22.5117972,03:06:2023 17:37:37,
S3600691,1,28.6,44,22.0645739,03:06:2023 17:38:08,
S3600692,1,29.3,56,24.4271164,03:06:2023 17:38:34,
S3600693,1,28.8,46,20.7920542,03:06:2023 17:39:02,
S3600694,1,29.5,50,20.7585232,03:06:2023 17:39:30,
S3600695,1,28.2,44,17.6960376,03:06:2023 17:40:01,
S3600696,1,28,47,23.7805714,03:06:2023 17:40:32,
S3600697,1,29,52,20.5705649,03:06:2023 17:40:59,
S3600698,1,28.1,41,21.6010746,03:06:2023 17:41:24,
S3600699,1,28.7,49,21.4312709,03:06:2023 17:43:01,
S3600700,1,28.7,52,24.1328661,03:06:2023 17:43:30,
S3600701,1,28.8,50,15.7890755,04:06:2023 11:05:20,
S3600702,1,28.1,46,20.1029318,04:06:2023 11:08:03,
S3600703,1,28.9,51,20.1948851,04:06:2023 11:12:20,
S3600704,1,28.2,45,29.6795443,04:06:2023 11:13:10,
S3600705,1,28.5,44,19.8945397,04:06:2023 11:14:25,
S3600706,1,28.9,49,16.1474866,04:06:2023 11:16:03,
S3600707,1,28.6,46,25.8898032,04:06:2023 11:18:09,
S3600708,1,29.3,53,17.37632,04:06:2023 11:19:28,
S3600709,1,28.1,41,16.6466645,04:06:2023 11:17:22,
S3600710,1,29.7,53,17.2899559,04:06:2023 11:22:48,
S3600711,1,29,46,23.126749,04:06:2023 11:24:39,
S3600712,1,28.8,46,20.9444677,04:06:2023 11:26:02,
S3600713,1,29.9,43,17.1620744,04:06:2023 11:26:47,
S3600714,1,28,44,16.3859162,04:06:2023 11:31:52,
S3600715,1,28.2,49,18.4622632,04:06:2023 11:32:39,
S3600716,1,28.5,42,23.8750239,04:06:2023 11:33:21,
S3600717,1,28.9,50,17.6491396,04:06:2023 11:34:13,
S3600718,1,29,53,20.1208011,04:06:2023 11:34:57,
S3600719,1,29.1,49,23.5404062,04:06:2023 11:35:52,
S3600720,1,28.8,49,20.5442413,04:06:2023 11:36:40,
S3600721,1,28.2,51,20.2023656,04:06:2023 11:38:39,
S3600722,1,28.5,55,23.4913561,04:06:2023 11:39:24,
S3600723,1,28.6,49,20.96892,04:06:2023 11:40:16,
S3600724,1,29,52,20.5301563,04:06:2023 11:40:59,
S3600725,1,29,47,17.5413108,04:06:2023 11:41:55,
S3600726,1,28.8,43,17.8362104,04:06:2023 11:42:44,
S3600727,1,28.3,43,21.040087,04:06:2023 11:43:42,
S3600728,1,29.4,51,19.4489949,04:06:2023 11:45:31,
S3600729,1,28.6,41,22.6594658,04:06:2023 11:46:21,
S3600730,1,28.7,46,21.3298705,04:06:2023 11:47:09,
S3600731,1,28.9,43,25.0314927,04:06:2023 11:50:11,
S3600732,1,28.3,42,20.1256561,04:06:2023 11:50:51,
S3600733,1,28.6,42,21.9800634,04:06:2023 11:52:15,
S3600734,1,28.9,50,18.2637636,04:06:2023 11:54:02,
S3600735,1,29.2,51,20.8089447,04:06:2023 11:55:02,
S3600736,1,29,51,23.3223603,04:06:2023 11:55:51,
S3600737,1,29.3,53,23.1254529,04:06:2023 11:57:06,
S3600738,1,29.1,51,17.5136413,04:06:2023 11:57:57,
S3600739,1,29.6,49,19.5868936,04:06:2023 11:59:53,
S3600740,1,29.6,49,14.9425003,04:06:2023 11:58:42,
S3600741,1,28.4,42,17.7738491,04:06:2023 12:01:15,
S3600742,1,28.5,44,20.7721385,04:06:2023 12:05:21,
S3600743,1,29.8,49,21.8294216,04:06:2023 12:07:46,
S3600744,1,28.8,53,22.6687051,04:06:2023 12:08:40,
S3600745,1,28.9,48,22.1856477,04:06:2023 12:09:30,
S3600746,1,28.7,50,18.3166379,04:06:2023 12:10:18,
S3600747,1,29.6,52,15.9106142,04:06:2023 12:10:58,
S3600748,1,28.5,52,19.9722082,04:06:2023 12:13:51,
S3600749,1,28.5,47,17.3253765,04:06:2023 12:14:40,
S3600750,1,29,50,19.5252363,04:06:2023 12:15:43,
S3600751,1,29.4,51,19.2955941,04:06:2023 12:29:31,
S3600752,1,28.8,47,16.2062572,04:06:2023 12:31:01,
S3600753,1,28.1,44,20.4900377,04:06:2023 12:31:52,
S3600754,1,29.6,44,18.4467502,04:06:2023 12:32:33,
S3600755,1,29.3,52,24.8261004,04:06:2023 12:33:13,
S3600756,1,29.2,50,18.9398139,04:06:2023 12:33:55,
S3600757,1,29.2,50,22.474682,04:06:2023 12:34:35,
S3600758,1,29,51,18.6593842,04:06:2023 12:35:27,
S3600759,1,29.1,52,20.5171813,04:06:2023 12:36:51,
S3600760,1,28.5,49,17.1281791,04:06:2023 12:37:27,
S3600761,1,28.7,48,19.3353251,04:06:2023 12:38:41,
S3600762,1,29,52,19.6070344,04:06:2023 12:40:18,
S3600763,1,28.8,45,28.2437821,04:06:2023 12:40:56,
S3600764,1,28.9,45,21.941993,04:06:2023 12:41:32,
S3600765,1,28.6,44,25.3209459,04:06:2023 12:42:12,
S3600766,1,29.5,50,20.6089483,04:06:2023 12:42:58,
S3600767,1,29.3,51,20.9914234,04:06:2023 12:43:40,
S3600768,1,28.8,43,22.9194003,04:06:2023 12:44:19,
S3600769,1,28.9,52,21.0184199,04:06:2023 12:44:59,
S3600770,1,28.8,47,24.8162896,04:06:2023 12:45:33,
S3600771,1,28.5,46,23.0923337,04:06:2023 12:48:05,
S3600772,1,29.3,51,20.1679422,04:06:2023 12:48:49,
S3600773,1,28.8,53,20.0631094,04:06:2023 12:49:30,
S3600774,1,28.8,50,19.2242277,04:06:2023 12:50:11,
S3600775,1,28.3,50,19.0007378,04:06:2023 12:50:51,
S3600776,1,28.2,45,22.8373421,04:06:2023 12:51:33,
S3600777,1,28.8,46,17.342869,04:06:2023 12:52:31,
S3600778,1,29.2,47,27.8707764,04:06:2023 12:53:09,
S3600779,1,28.2,42,19.464649,04:06:2023 12:54:12,
S3600780,1,28.6,49,16.3081053,04:06:2023 12:55:01,
S3600781,1,29.2,51,18.4031976,04:06:2023 12:55:43,
S3600782,1,29.1,52,18.164331,04:06:2023 12:56:24,
S3600783,1,29,48,19.4845404,04:06:2023 12:57:33,
S3600784,1,29.6,45,19.5996329,04:06:2023 12:58:11,
S3600785,1,28.8,52,22.1765957,04:06:2023 12:58:48,
S3600786,1,29.8,51,20.8153587,04:06:2023 12:59:33,
S3600787,1,28.8,50,22.771087,04:06:2023 13:00:07,
S3600788,1,28.9,53,22.125193,04:06:2023 13:01:02,
S3600789,1,29.4,52,22.5710095,04:06:2023 13:01:45,
S3600790,1,28.4,48,22.1606867,04:06:2023 13:02:32,
S3600791,1,28.6,51,20.9509057,04:06:2023 13:04:19,
S3600792,1,28.4,44,20.4196073,04:06:2023 13:05:01,
S3600793,1,28.6,47,22.7269226,04:06:2023 13:05:38,
S3600794,1,28.5,41,23.4925422,04:06:2023 13:06:17,
S3600795,1,28.5,45,19.7564203,04:06:2023 13:45:05,
S3600796,1,29.5,53,23.1845702,04:06:2023 13:45:54,
S3600797,1,29.8,51,19.578432,04:06:2023 13:46:43,
S3600798,1,28.3,42,18.5635239,04:06:2023 15:09:20,
S3600799,1,28.8,53,19.7329392,04:06:2023 13:48:11,
S3600800,1,28,50,21.4433979,04:06:2023 13:48:50,
S3600801,1,29.2,49,22.1059379,04:06:2023 14:48:39,
S3600802,1,28.2,44,19.4560904,04:06:2023 14:50:31,
S3600803,1,29.6,50,27.00562,04:06:2023 15:49:06,
S3600804,1,29.2,48,22.7827434,04:06:2023 13:51:05,
S3600805,1,29,51,24.5410104,04:06:2023 15:47:28,
S3600806,1,29.4,49,25.1332922,04:06:2023 15:48:33,
S3600807,1,28.6,52,25.1457052,04:06:2023 15:49:37,
S3600808,1,28.9,52,19.2160861,04:06:2023 14:58:58,
S3600809,1,28.8,47,22.2416405,04:06:2023 15:43:47,
S3600810,1,29.1,51,24.2868585,04:06:2023 14:43:12,
S3600811,1,29.3,50,19.5704469,04:06:2023 14:54:55,
S3600812,1,28.4,44,18.7079101,04:06:2023 15:07:31,
S3600813,1,28.9,54,23.5320623,04:06:2023 15:42:41,
S3600814,1,29.5,52,19.5515595,04:06:2023 15:08:24,
S3600815,1,29.2,52,23.8857807,04:06:2023 15:08:56,
S3600816,1,29.1,47,26.2116716,04:06:2023 14:59:26,
S3600817,1,29.1,48,27.1923689,04:06:2023 15:46:27,
S3600818,1,28.9,42,15.1619922,04:06:2023 14:57:26,
S3600819,1,28.6,44,19.0045814,04:06:2023 14:44:48,
S3600820,1,28.1,44,21.6684653,04:06:2023 14:45:48,
S3600821,1,29,51,19.4763229,04:06:2023 14:53:10,
S3600822,1,28.9,53,16.2884067,04:06:2023 14:42:06,
S3600823,1,29.3,53,20.8204001,04:06:2023 13:54:46,
S3600824,1,28.7,48,22.9467476,04:06:2023 13:52:46,
S3600825,1,28.5,51,22.0455483,04:06:2023 15:04:38,
S3600826,1,29,52,18.2818573,04:06:2023 15:00:25,
S3600827,1,28.3,47,20.4167571,04:06:2023 14:58:26,
S3600828,1,29.1,50,18.7506205,04:06:2023 15:05:39,
S3600829,1,28.8,53,22.395624,04:06:2023 13:52:11,
S3600830,1,29,50,22.2929464,04:06:2023 15:04:06,
S3600831,1,29.3,52,23.1921068,04:06:2023 14:46:27,
S3600832,1,28.9,46,22.4625086,04:06:2023 13:01:16,
S3600833,1,29.8,52,25.9604845,04:06:2023 13:03:31,
S3600834,1,28.7,42,20.5190327,04:06:2023 13:53:46,
S3600835,1,28.6,53,19.5688209,04:06:2023 13:01:41,
S3600836,1,29.1,51,20.8995263,04:06:2023 13:02:37,
S3600837,1,29,46,24.8998763,04:06:2023 15:48:04,
S3600838,1,28.1,49,21.1194446,04:06:2023 13:49:01,
S3600839,1,28.5,45,19.0891432,04:06:2023 14:52:32,
S3600840,1,29.1,50,21.6887731,04:06:2023 13:46:08,
S3600841,1,29.3,51,23.1503614,04:06:2023 14:55:51,
